Season_Code,Week_In_Year,Week_Start,Terminal,Airline,Airline_Name,Flight_Category,Aircraft_Family,Weekly_Movements,Peak_Day_Movements,Avg_Load_Factor_Pct,Status,Data_type
S27,16,25-04-27,T1,OS,Austrian,International Short-Haul,A320,17,3,92%,Arrival,Forecast
S27,16,25-04-27,T1,SK,SAS,International Short-Haul,A320,17,3,90%,Arrival,Forecast
S27,16,25-04-27,T1,AY,Finnair,International Short-Haul,A320,13,2,90%,Arrival,Forecast
S27,16,25-04-27,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,93%,Arrival,Forecast
S27,16,25-04-27,T1,U2,easyJet,International Short-Haul,A320,71,13,92%,Arrival,Forecast
S27,16,25-04-27,T1,W6,Wizz Air,International Short-Haul,A320,60,11,90%,Arrival,Forecast
S27,16,25-04-27,T2,AA,American Airlines,Transatlantic CBP,B787,41,6,98%,Arrival,Forecast
S27,16,25-04-27,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,95%,Arrival,Forecast
S27,16,25-04-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,96%,Arrival,Forecast
S27,16,25-04-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,95%,Arrival,Forecast
S27,16,25-04-27,T2,EK,Emirates,International Long-Haul,B777,17,3,91%,Arrival,Forecast
S27,16,25-04-27,T2,EY,Etihad,International Long-Haul,A330,9,1,93%,Arrival,Forecast
S27,16,25-04-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Arrival,Forecast
S27,16,25-04-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Forecast
S27,16,25-04-27,T1,FR,Ryanair,International Short-Haul,B737,1359,237,93%,Departure,Forecast
S27,16,25-04-27,T1,FR,Ryanair,International Short-Haul,A320,91,16,92%,Departure,Forecast
S27,16,25-04-27,T1,FR,Ryanair,Domestic,B737,65,12,77%,Departure,Forecast
S27,16,25-04-27,T2,EI,Aer Lingus,International Short-Haul,A320,436,78,92%,Departure,Forecast
S27,16,25-04-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,151,26,97%,Departure,Forecast
S27,16,25-04-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,81,15,97%,Departure,Forecast
S27,16,25-04-27,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,95%,Departure,Forecast
S27,16,25-04-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,157,27,79%,Departure,Forecast
S27,16,25-04-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,18,90%,Departure,Forecast
S27,16,25-04-27,T2,BA,British Airways,International Short-Haul,A320,104,17,92%,Departure,Forecast
S27,16,25-04-27,T2,BA,British Airways,International Short-Haul,E-Jet,76,14,92%,Departure,Forecast
S27,16,25-04-27,T1,LH,Lufthansa,International Short-Haul,A320,62,10,91%,Departure,Forecast
S27,16,25-04-27,T1,AF,Air France,International Short-Haul,A320,53,10,91%,Departure,Forecast
S27,16,25-04-27,T1,KL,KLM,International Short-Haul,A320,56,11,90%,Departure,Forecast
S27,16,25-04-27,T1,IB,Iberia,International Short-Haul,A320,33,5,91%,Departure,Forecast
S27,16,25-04-27,T1,VY,Vueling,International Short-Haul,A320,31,5,93%,Departure,Forecast
S27,16,25-04-27,T1,OS,Austrian,International Short-Haul,A320,19,3,91%,Departure,Forecast
S27,16,25-04-27,T1,SK,SAS,International Short-Haul,A320,17,3,93%,Departure,Forecast
S27,16,25-04-27,T1,AY,Finnair,International Short-Haul,A320,13,2,93%,Departure,Forecast
S27,16,25-04-27,T1,TK,Turkish Airlines,International Long-Haul,A320,27,4,94%,Departure,Forecast
S27,16,25-04-27,T1,U2,easyJet,International Short-Haul,A320,72,13,92%,Departure,Forecast
S27,16,25-04-27,T1,W6,Wizz Air,International Short-Haul,A320,65,12,93%,Departure,Forecast
S27,16,25-04-27,T2,AA,American Airlines,Transatlantic CBP,B787,39,8,97%,Departure,Forecast
S27,16,25-04-27,T2,UA,United Airlines,Transatlantic CBP,B787,21,4,96%,Departure,Forecast
S27,16,25-04-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,99%,Departure,Forecast
S27,16,25-04-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,99%,Departure,Forecast
S27,16,25-04-27,T2,EK,Emirates,International Long-Haul,B777,17,3,92%,Departure,Forecast
S27,16,25-04-27,T2,EY,Etihad,International Long-Haul,A330,9,1,94%,Departure,Forecast
S27,16,25-04-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Departure,Forecast
S27,16,25-04-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Forecast
S27,17,02-05-27,T1,FR,Ryanair,International Short-Haul,B737,1253,237,89%,Arrival,Forecast
S27,17,02-05-27,T1,FR,Ryanair,International Short-Haul,A320,83,14,87%,Arrival,Forecast
S27,17,02-05-27,T1,FR,Ryanair,Domestic,B737,65,12,75%,Arrival,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,395,70,92%,Arrival,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,146,26,94%,Arrival,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,71,14,98%,Arrival,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,93%,Arrival,Forecast
S27,17,02-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,152,27,77%,Arrival,Forecast
S27,17,02-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,97,18,89%,Arrival,Forecast
S27,17,02-05-27,T2,BA,British Airways,International Short-Haul,A320,93,16,91%,Arrival,Forecast
S27,17,02-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,68,13,92%,Arrival,Forecast
S27,17,02-05-27,T1,LH,Lufthansa,International Short-Haul,A320,54,10,90%,Arrival,Forecast
S27,17,02-05-27,T1,AF,Air France,International Short-Haul,A320,54,9,91%,Arrival,Forecast
S27,17,02-05-27,T1,KL,KLM,International Short-Haul,A320,54,11,91%,Arrival,Forecast
S27,17,02-05-27,T1,IB,Iberia,International Short-Haul,A320,32,5,91%,Arrival,Forecast
S27,17,02-05-27,T1,VY,Vueling,International Short-Haul,A320,30,5,92%,Arrival,Forecast
S27,17,02-05-27,T1,OS,Austrian,International Short-Haul,A320,17,3,89%,Arrival,Forecast
S27,17,02-05-27,T1,SK,SAS,International Short-Haul,A320,17,3,91%,Arrival,Forecast
S27,17,02-05-27,T1,AY,Finnair,International Short-Haul,A320,13,2,92%,Arrival,Forecast
S27,17,02-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,92%,Arrival,Forecast
S27,17,02-05-27,T1,U2,easyJet,International Short-Haul,A320,72,14,90%,Arrival,Forecast
S27,17,02-05-27,T1,W6,Wizz Air,International Short-Haul,A320,60,12,90%,Arrival,Forecast
S27,17,02-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,37,6,97%,Arrival,Forecast
S27,17,02-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,96%,Arrival,Forecast
S27,17,02-05-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,96%,Arrival,Forecast
S27,17,02-05-27,T2,AC,Air Canada,Transatlantic CBP,B787,9,1,95%,Arrival,Forecast
S27,17,02-05-27,T2,EK,Emirates,International Long-Haul,B777,16,3,92%,Arrival,Forecast
S27,17,02-05-27,T2,EY,Etihad,International Long-Haul,A330,9,1,91%,Arrival,Forecast
S27,17,02-05-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Arrival,Forecast
S27,17,02-05-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Forecast
S27,17,02-05-27,T1,FR,Ryanair,International Short-Haul,B737,1198,198,91%,Departure,Forecast
S27,17,02-05-27,T1,FR,Ryanair,International Short-Haul,A320,90,16,92%,Departure,Forecast
S27,17,02-05-27,T1,FR,Ryanair,Domestic,B737,62,11,78%,Departure,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,410,68,92%,Departure,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,149,28,97%,Departure,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,71,13,96%,Departure,Forecast
S27,17,02-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,92%,Departure,Forecast
S27,17,02-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,153,27,76%,Departure,Forecast
S27,17,02-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,17,92%,Departure,Forecast
S27,17,02-05-27,T2,BA,British Airways,International Short-Haul,A320,100,19,91%,Departure,Forecast
S27,17,02-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,70,13,90%,Departure,Forecast
S27,17,02-05-27,T1,LH,Lufthansa,International Short-Haul,A320,56,10,89%,Departure,Forecast
S27,17,02-05-27,T1,AF,Air France,International Short-Haul,A320,52,10,92%,Departure,Forecast
S27,17,02-05-27,T1,KL,KLM,International Short-Haul,A320,50,9,90%,Departure,Forecast
S27,17,02-05-27,T1,IB,Iberia,International Short-Haul,A320,33,5,92%,Departure,Forecast
S27,17,02-05-27,T1,VY,Vueling,International Short-Haul,A320,29,5,90%,Departure,Forecast
S27,17,02-05-27,T1,OS,Austrian,International Short-Haul,A320,17,3,92%,Departure,Forecast
S27,17,02-05-27,T1,SK,SAS,International Short-Haul,A320,17,3,92%,Departure,Forecast
S27,17,02-05-27,T1,AY,Finnair,International Short-Haul,A320,13,2,91%,Departure,Forecast
S27,17,02-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,24,4,92%,Departure,Forecast
S27,17,02-05-27,T1,U2,easyJet,International Short-Haul,A320,71,13,89%,Departure,Forecast
S27,17,02-05-27,T1,W6,Wizz Air,International Short-Haul,A320,59,11,93%,Departure,Forecast
S27,17,02-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,38,8,97%,Departure,Forecast
S27,17,02-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,18,3,97%,Departure,Forecast
S27,17,02-05-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,98%,Departure,Forecast
S27,17,02-05-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,96%,Departure,Forecast
S27,17,02-05-27,T2,EK,Emirates,International Long-Haul,B777,16,3,92%,Departure,Forecast
S27,17,02-05-27,T2,EY,Etihad,International Long-Haul,A330,9,1,92%,Departure,Forecast
S27,17,02-05-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Departure,Forecast
S27,17,02-05-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Forecast
S27,18,09-05-27,T1,FR,Ryanair,International Short-Haul,B737,1333,237,90%,Arrival,Forecast
S27,18,09-05-27,T1,FR,Ryanair,International Short-Haul,A320,95,17,90%,Arrival,Forecast
S27,18,09-05-27,T1,FR,Ryanair,Domestic,B737,65,11,77%,Arrival,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,431,78,91%,Arrival,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,159,29,98%,Arrival,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,80,15,95%,Arrival,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,93%,Arrival,Forecast
S27,18,09-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,162,28,79%,Arrival,Forecast
S27,18,09-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,18,90%,Arrival,Forecast
S27,18,09-05-27,T2,BA,British Airways,International Short-Haul,A320,99,17,90%,Arrival,Forecast
S27,18,09-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,72,13,92%,Arrival,Forecast
S27,18,09-05-27,T1,LH,Lufthansa,International Short-Haul,A320,59,11,91%,Arrival,Forecast
S27,18,09-05-27,T1,AF,Air France,International Short-Haul,A320,56,10,90%,Arrival,Forecast
S27,18,09-05-27,T1,KL,KLM,International Short-Haul,A320,53,9,91%,Arrival,Forecast
S27,18,09-05-27,T1,IB,Iberia,International Short-Haul,A320,33,6,91%,Arrival,Forecast
S27,18,09-05-27,T1,VY,Vueling,International Short-Haul,A320,31,5,90%,Arrival,Forecast
S27,18,09-05-27,T1,OS,Austrian,International Short-Haul,A320,19,3,92%,Arrival,Forecast
S27,18,09-05-27,T1,SK,SAS,International Short-Haul,A320,18,3,91%,Arrival,Forecast
S27,18,09-05-27,T1,AY,Finnair,International Short-Haul,A320,14,2,92%,Arrival,Forecast
S27,18,09-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,27,4,91%,Arrival,Forecast
S27,18,09-05-27,T1,U2,easyJet,International Short-Haul,A320,76,13,92%,Arrival,Forecast
S27,18,09-05-27,T1,W6,Wizz Air,International Short-Haul,A320,66,12,89%,Arrival,Forecast
S27,18,09-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,41,8,98%,Arrival,Forecast
S27,18,09-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,95%,Arrival,Forecast
S27,18,09-05-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,97%,Arrival,Forecast
S27,18,09-05-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,98%,Arrival,Forecast
S27,18,09-05-27,T2,EK,Emirates,International Long-Haul,B777,17,3,91%,Arrival,Forecast
S27,18,09-05-27,T2,EY,Etihad,International Long-Haul,A330,9,1,93%,Arrival,Forecast
S27,18,09-05-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Arrival,Forecast
S27,18,09-05-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Forecast
S27,18,09-05-27,T1,FR,Ryanair,International Short-Haul,B737,1273,226,91%,Departure,Forecast
S27,18,09-05-27,T1,FR,Ryanair,International Short-Haul,A320,87,15,92%,Departure,Forecast
S27,18,09-05-27,T1,FR,Ryanair,Domestic,B737,68,12,78%,Departure,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,456,80,90%,Departure,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,153,27,98%,Departure,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,77,14,96%,Departure,Forecast
S27,18,09-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,17,3,93%,Departure,Forecast
S27,18,09-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,157,27,79%,Departure,Forecast
S27,18,09-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,98,18,90%,Departure,Forecast
S27,18,09-05-27,T2,BA,British Airways,International Short-Haul,A320,107,18,92%,Departure,Forecast
S27,18,09-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,73,14,90%,Departure,Forecast
S27,18,09-05-27,T1,LH,Lufthansa,International Short-Haul,A320,57,10,90%,Departure,Forecast
S27,18,09-05-27,T1,AF,Air France,International Short-Haul,A320,53,10,93%,Departure,Forecast
S27,18,09-05-27,T1,KL,KLM,International Short-Haul,A320,54,11,92%,Departure,Forecast
S27,18,09-05-27,T1,IB,Iberia,International Short-Haul,A320,33,6,92%,Departure,Forecast
S27,18,09-05-27,T1,VY,Vueling,International Short-Haul,A320,33,5,92%,Departure,Forecast
S27,18,09-05-27,T1,OS,Austrian,International Short-Haul,A320,17,3,89%,Departure,Forecast
S27,18,09-05-27,T1,SK,SAS,International Short-Haul,A320,19,3,93%,Departure,Forecast
S27,18,09-05-27,T1,AY,Finnair,International Short-Haul,A320,14,2,90%,Departure,Forecast
S27,18,09-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,94%,Departure,Forecast
S27,18,09-05-27,T1,U2,easyJet,International Short-Haul,A320,75,12,89%,Departure,Forecast
S27,18,09-05-27,T1,W6,Wizz Air,International Short-Haul,A320,60,11,93%,Departure,Forecast
S27,18,09-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,41,8,97%,Departure,Forecast
S27,18,09-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,99%,Departure,Forecast
S27,18,09-05-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,11,2,97%,Departure,Forecast
S27,18,09-05-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,99%,Departure,Forecast
S27,18,09-05-27,T2,EK,Emirates,International Long-Haul,B777,17,3,92%,Departure,Forecast
S27,18,09-05-27,T2,EY,Etihad,International Long-Haul,A330,9,1,92%,Departure,Forecast
S27,18,09-05-27,T1,5X,UPS,Cargo,B767,9,1,nan%,Departure,Forecast
S27,18,09-05-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Forecast
S27,19,16-05-27,T1,FR,Ryanair,International Short-Haul,B737,1328,224,91%,Arrival,Forecast
S27,19,16-05-27,T1,FR,Ryanair,International Short-Haul,A320,87,15,91%,Arrival,Forecast
S27,19,16-05-27,T1,FR,Ryanair,Domestic,B737,67,13,76%,Arrival,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,402,75,90%,Arrival,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,148,25,95%,Arrival,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,79,13,95%,Arrival,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,90%,Arrival,Forecast
S27,19,16-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,150,25,78%,Arrival,Forecast
S27,19,16-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,96,17,92%,Arrival,Forecast
S27,19,16-05-27,T2,BA,British Airways,International Short-Haul,A320,100,18,89%,Arrival,Forecast
S27,19,16-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,70,13,92%,Arrival,Forecast
S27,19,16-05-27,T1,LH,Lufthansa,International Short-Haul,A320,58,11,91%,Arrival,Forecast
S27,19,16-05-27,T1,AF,Air France,International Short-Haul,A320,53,9,90%,Arrival,Forecast
S27,19,16-05-27,T1,KL,KLM,International Short-Haul,A320,55,10,91%,Arrival,Forecast
S27,19,16-05-27,T1,IB,Iberia,International Short-Haul,A320,32,5,89%,Arrival,Forecast
S27,19,16-05-27,T1,VY,Vueling,International Short-Haul,A320,30,5,90%,Arrival,Forecast
S27,19,16-05-27,T1,OS,Austrian,International Short-Haul,A320,18,3,92%,Arrival,Forecast
S27,19,16-05-27,T1,SK,SAS,International Short-Haul,A320,17,3,89%,Arrival,Forecast
S27,19,16-05-27,T1,AY,Finnair,International Short-Haul,A320,14,2,90%,Arrival,Forecast
S27,19,16-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,93%,Arrival,Forecast
S27,19,16-05-27,T1,U2,easyJet,International Short-Haul,A320,69,13,89%,Arrival,Forecast
S27,19,16-05-27,T1,W6,Wizz Air,International Short-Haul,A320,63,12,91%,Arrival,Forecast
S27,19,16-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,37,6,95%,Arrival,Forecast
S27,19,16-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,98%,Arrival,Forecast
S27,19,16-05-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,96%,Arrival,Forecast
S27,19,16-05-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,96%,Arrival,Forecast
S27,19,16-05-27,T2,EK,Emirates,International Long-Haul,B777,17,3,94%,Arrival,Forecast
S27,19,16-05-27,T2,EY,Etihad,International Long-Haul,A330,9,1,94%,Arrival,Forecast
S27,19,16-05-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Arrival,Forecast
S27,19,16-05-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Arrival,Forecast
S27,19,16-05-27,T1,FR,Ryanair,International Short-Haul,B737,1224,212,90%,Departure,Forecast
S27,19,16-05-27,T1,FR,Ryanair,International Short-Haul,A320,87,15,91%,Departure,Forecast
S27,19,16-05-27,T1,FR,Ryanair,Domestic,B737,65,13,76%,Departure,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,404,67,92%,Departure,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,145,27,97%,Departure,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,76,14,96%,Departure,Forecast
S27,19,16-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,94%,Departure,Forecast
S27,19,16-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,146,25,80%,Departure,Forecast
S27,19,16-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,94,17,92%,Departure,Forecast
S27,19,16-05-27,T2,BA,British Airways,International Short-Haul,A320,97,16,90%,Departure,Forecast
S27,19,16-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,73,13,92%,Departure,Forecast
S27,19,16-05-27,T1,LH,Lufthansa,International Short-Haul,A320,59,11,90%,Departure,Forecast
S27,19,16-05-27,T1,AF,Air France,International Short-Haul,A320,52,10,90%,Departure,Forecast
S27,19,16-05-27,T1,KL,KLM,International Short-Haul,A320,51,10,91%,Departure,Forecast
S27,19,16-05-27,T1,IB,Iberia,International Short-Haul,A320,35,6,90%,Departure,Forecast
S27,19,16-05-27,T1,VY,Vueling,International Short-Haul,A320,32,5,90%,Departure,Forecast
S27,19,16-05-27,T1,OS,Austrian,International Short-Haul,A320,17,3,91%,Departure,Forecast
S27,19,16-05-27,T1,SK,SAS,International Short-Haul,A320,17,3,91%,Departure,Forecast
S27,19,16-05-27,T1,AY,Finnair,International Short-Haul,A320,14,2,90%,Departure,Forecast
S27,19,16-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,25,4,92%,Departure,Forecast
S27,19,16-05-27,T1,U2,easyJet,International Short-Haul,A320,73,14,90%,Departure,Forecast
S27,19,16-05-27,T1,W6,Wizz Air,International Short-Haul,A320,59,10,92%,Departure,Forecast
S27,19,16-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,37,8,98%,Departure,Forecast
S27,19,16-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,19,3,99%,Departure,Forecast
S27,19,16-05-27,T2,DL,Delta Air Lines,Transatlantic CBP,A330,10,2,97%,Departure,Forecast
S27,19,16-05-27,T2,AC,Air Canada,Transatlantic CBP,B787,10,2,98%,Departure,Forecast
S27,19,16-05-27,T2,EK,Emirates,International Long-Haul,B777,17,3,95%,Departure,Forecast
S27,19,16-05-27,T2,EY,Etihad,International Long-Haul,A330,9,1,94%,Departure,Forecast
S27,19,16-05-27,T1,5X,UPS,Cargo,B767,8,1,nan%,Departure,Forecast
S27,19,16-05-27,T1,FX,FedEx,Cargo,A320,5,1,nan%,Departure,Forecast
S27,20,23-05-27,T1,FR,Ryanair,International Short-Haul,B737,1339,251,91%,Arrival,Forecast
S27,20,23-05-27,T1,FR,Ryanair,International Short-Haul,A320,89,15,90%,Arrival,Forecast
S27,20,23-05-27,T1,FR,Ryanair,Domestic,B737,65,12,77%,Arrival,Forecast
S27,20,23-05-27,T2,EI,Aer Lingus,International Short-Haul,A320,447,82,92%,Arrival,Forecast
S27,20,23-05-27,T2,EI,Aer Lingus,Transatlantic CBP,A330,149,28,98%,Arrival,Forecast
S27,20,23-05-27,T2,EI,Aer Lingus,Transatlantic CBP,B787,77,14,97%,Arrival,Forecast
S27,20,23-05-27,T2,EI,Aer Lingus,International Long-Haul,A330,16,3,92%,Arrival,Forecast
S27,20,23-05-27,T2,RE,Aer Lingus Regional,Domestic,ATR72,147,26,76%,Arrival,Forecast
S27,20,23-05-27,T2,RE,Aer Lingus Regional,International Short-Haul,ATR72,96,16,92%,Arrival,Forecast
S27,20,23-05-27,T2,BA,British Airways,International Short-Haul,A320,102,19,90%,Arrival,Forecast
S27,20,23-05-27,T2,BA,British Airways,International Short-Haul,E-Jet,71,13,90%,Arrival,Forecast
S27,20,23-05-27,T1,LH,Lufthansa,International Short-Haul,A320,56,10,89%,Arrival,Forecast
S27,20,23-05-27,T1,AF,Air France,International Short-Haul,A320,55,10,89%,Arrival,Forecast
S27,20,23-05-27,T1,KL,KLM,International Short-Haul,A320,52,10,90%,Arrival,Forecast
S27,20,23-05-27,T1,IB,Iberia,International Short-Haul,A320,32,6,89%,Arrival,Forecast
S27,20,23-05-27,T1,VY,Vueling,International Short-Haul,A320,32,6,89%,Arrival,Forecast
S27,20,23-05-27,T1,OS,Austrian,International Short-Haul,A320,17,3,90%,Arrival,Forecast
S27,20,23-05-27,T1,SK,SAS,International Short-Haul,A320,17,3,89%,Arrival,Forecast
S27,20,23-05-27,T1,AY,Finnair,International Short-Haul,A320,13,2,92%,Arrival,Forecast
S27,20,23-05-27,T1,TK,Turkish Airlines,International Long-Haul,A320,26,4,93%,Arrival,Forecast
S27,20,23-05-27,T1,U2,easyJet,International Short-Haul,A320,73,13,89%,Arrival,Forecast
S27,20,23-05-27,T1,W6,Wizz Air,International Short-Haul,A320,64,11,89%,Arrival,Forecast
S27,20,23-05-27,T2,AA,American Airlines,Transatlantic CBP,B787,39,6,98%,Arrival,Forecast
S27,20,23-05-27,T2,UA,United Airlines,Transatlantic CBP,B787,21,4,94%,Arrival,Forecast
